"id","fqdn/ip","port","severity","finding","cve","cwe"
"RC4","avecvous2022.fr/104.22.8.6","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_442","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_500","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305-OLD","",""
"clientsimulation-android_60","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305-OLD","",""
"clientsimulation-android_70","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_X","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_74_win10","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_79_win10","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_66_win81","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_71_win10","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-ie_6_xp","avecvous2022.fr/104.22.8.6","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.0 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-ie_8_xp","avecvous2022.fr/104.22.8.6","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-ie_11_win81","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-ie_11_winphone81","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-ie_11_win10","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_17_win10","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-opera_66_win10","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
