"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-safari_121_ios_122","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_130_osx_10146","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_ats_9_ios9","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java_6u45","rassemblementnational.fr/192.124.249.56","443","INFO","No connection","",""
"clientsimulation-java_7u25","rassemblementnational.fr/192.124.249.56","443","INFO","No connection","",""
"clientsimulation-java_8u161","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1102","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java1201","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_102e","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_110l","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-openssl_111d","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-thunderbird_68_3_1","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"rating_spec","rassemblementnational.fr/192.124.249.56","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","rassemblementnational.fr/192.124.249.56","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","rassemblementnational.fr/192.124.249.56","443","INFO","100","",""
"protocol_support_score_weighted","rassemblementnational.fr/192.124.249.56","443","INFO","30","",""
"key_exchange_score","rassemblementnational.fr/192.124.249.56","443","INFO","90","",""
"key_exchange_score_weighted","rassemblementnational.fr/192.124.249.56","443","INFO","27","",""
"cipher_strength_score","rassemblementnational.fr/192.124.249.56","443","INFO","60","",""
"cipher_strength_score_weighted","rassemblementnational.fr/192.124.249.56","443","INFO","24","",""
"final_score","rassemblementnational.fr/192.124.249.56","443","INFO","81","",""
"overall_grade","rassemblementnational.fr/192.124.249.56","443","OK","A+","",""
