"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-java1201","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-openssl_102e","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.2 AES128-SHA","",""
"clientsimulation-openssl_110l","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.2 AES128-SHA","",""
"clientsimulation-openssl_111d","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-thunderbird_68_3_1","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"rating_spec","www.2022avechidalgo.fr/162.159.128.45","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","www.2022avechidalgo.fr/162.159.128.45","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","www.2022avechidalgo.fr/162.159.128.45","443","INFO","100","",""
"protocol_support_score_weighted","www.2022avechidalgo.fr/162.159.128.45","443","INFO","30","",""
"key_exchange_score","www.2022avechidalgo.fr/162.159.128.45","443","INFO","90","",""
"key_exchange_score_weighted","www.2022avechidalgo.fr/162.159.128.45","443","INFO","27","",""
"cipher_strength_score","www.2022avechidalgo.fr/162.159.128.45","443","INFO","60","",""
"cipher_strength_score_weighted","www.2022avechidalgo.fr/162.159.128.45","443","INFO","24","",""
"final_score","www.2022avechidalgo.fr/162.159.128.45","443","INFO","81","",""
"overall_grade","www.2022avechidalgo.fr/162.159.128.45","443","OK","A","",""
"grade_cap_reason_1","www.2022avechidalgo.fr/162.159.128.45","443","INFO","Grade capped to A. HSTS is not offered","",""
"service","www.2022avechidalgo.fr/162.159.138.44","443","INFO","HTTP","",""
"pre_128cipher","www.2022avechidalgo.fr/162.159.138.44","443","INFO","No 128 cipher limit bug","",""
"SSLv2","www.2022avechidalgo.fr/162.159.138.44","443","OK","not offered","",""
"SSLv3","www.2022avechidalgo.fr/162.159.138.44","443","OK","not offered","",""
"TLS1","www.2022avechidalgo.fr/162.159.138.44","443","INFO","not offered","",""
"TLS1_1","www.2022avechidalgo.fr/162.159.138.44","443","INFO","not offered","",""
"TLS1_2","www.2022avechidalgo.fr/162.159.138.44","443","OK","offered","",""
"TLS1_3","www.2022avechidalgo.fr/162.159.138.44","443","OK","offered with final","",""
"ALPN_HTTP2","www.2022avechidalgo.fr/162.159.138.44","443","OK","h2","",""
"ALPN","www.2022avechidalgo.fr/162.159.138.44","443","INFO","http/1.1","",""
"cipherlist_NULL","www.2022avechidalgo.fr/162.159.138.44","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","www.2022avechidalgo.fr/162.159.138.44","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","www.2022avechidalgo.fr/162.159.138.44","443","OK","not offered","","CWE-327"
"cipherlist_LOW","www.2022avechidalgo.fr/162.159.138.44","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","www.2022avechidalgo.fr/162.159.138.44","443","INFO","not offered","","CWE-310"
"cipherlist_AVERAGE","www.2022avechidalgo.fr/162.159.138.44","443","LOW","offered","","CWE-310"
"cipherlist_GOOD","www.2022avechidalgo.fr/162.159.138.44","443","INFO","not offered","",""
"cipherlist_STRONG","www.2022avechidalgo.fr/162.159.138.44","443","OK","offered","",""
"cipher_order","www.2022avechidalgo.fr/162.159.138.44","443","OK","server -- TLS 1.3 client determined","",""
